country_name,week,prevalent_word,word_frequency,word_percentage,prevalence_score,num_articles,timeframe
Bahamas,2025-W44,profile,8,26.67,2962.96,30,30d
Slovenia,2025-W44,preberi,7,23.33,2916.67,30,24h
Andorra,2025-W44,dandorra,7,23.33,2916.67,30,24h
Botswana,2025-W44,mmegi,7,23.33,2916.67,30,7d
Cabo Verde,2025-W44,ilha,2,8.7,2898.55,23,7d
Georgia,2025-W44,caucasus,2,8.7,2898.55,23,24h
Oman,2025-W44,oman,5,17.24,2873.56,29,24h
Poland,2025-W44,promocyjna,6,20.0,2857.14,30,24h
Cambodia,2025-W44,kampuchea,6,20.0,2857.14,30,24h
Mexico,2025-W44,notigape,6,20.0,2857.14,30,30d
Saint Vincent and the Grenadines,2025-W44,gonsalves,4,14.29,2857.14,28,30d
Luxembourg,2025-W44,cran,6,20.0,2857.14,30,7d
Rwanda,2025-W44,therwandan,6,20.0,2857.14,30,7d
Malawi,2025-W44,malawi,6,20.0,2857.14,30,30d
Sao Tome and Principe,2025-W44,tropical,10,37.04,2849.0,27,7d
Bulgaria,2025-W44,fakti,5,16.67,2777.78,30,24h
Sri Lanka,2025-W44,lankadeepa,5,16.67,2777.78,30,24h
Peru,2025-W44,hnews,5,16.67,2777.78,30,7d
Indonesia,2025-W44,prabowo,5,16.67,2777.78,30,7d
Lebanon,2025-W44,procurement,5,16.67,2777.78,30,24h
Nigeria,2025-W44,thisdaylive,5,16.67,2777.78,30,24h
France,2025-W44,rodez,5,16.67,2777.78,30,24h
Finland,2025-W44,osittain,5,16.67,2777.78,30,24h
Guinea,2025-W44,guinee,5,16.67,2777.78,30,24h
Bolivia,2025-W44,bolivia,14,46.67,2745.1,30,30d
Argentina,2025-W44,nota,4,13.33,2666.67,30,24h
Italy,2025-W44,sono,4,13.33,2666.67,30,24h
Switzerland,2025-W44,berner,4,13.33,2666.67,30,7d
Ethiopia,2025-W44,achpr,4,13.33,2666.67,30,30d
Kuwait,2025-W44,kuwait,4,13.33,2666.67,30,30d
El Salvador,2025-W44,arzobispado,4,13.33,2666.67,30,30d
Ireland,2025-W44,accommodation,4,13.33,2666.67,30,7d
Guyana,2025-W44,stabroek,4,13.33,2666.67,30,7d
Croatia,2025-W44,jutarnji,4,13.33,2666.67,30,7d
Chile,2025-W44,rcel,4,13.33,2666.67,30,7d
Netherlands,2025-W44,woedend,4,13.33,2666.67,30,24h
Sweden,2025-W44,segertippad,4,13.33,2666.67,30,24h
Australia,2025-W44,advocate,4,13.33,2666.67,30,7d
Sierra Leone,2025-W44,harmanpreet,4,13.33,2666.67,30,7d
Sudan,2025-W44,monthly,4,13.33,2666.67,30,24h
Qatar,2025-W44,iloveqatar,4,13.33,2666.67,30,24h
Namibia,2025-W44,namibia,2,8.0,2666.67,25,24h
Moldova,2025-W44,ucraina,4,13.33,2666.67,30,24h
Afghanistan,2025-W44,mongolia,4,13.33,2666.67,30,24h
Iceland,2025-W44,ekki,4,13.33,2666.67,30,24h
Honduras,2025-W44,honduras,4,13.33,2666.67,30,24h
Paraguay,2025-W44,paraguay,4,13.33,2666.67,30,24h
Germany,2025-W44,tote,3,10.0,2500.0,30,24h
Czechia,2025-W44,neviditeln,3,10.0,2500.0,30,24h
Cuba,2025-W44,cubanos,3,10.0,2500.0,30,24h
Guatemala,2025-W44,arjona,3,10.0,2500.0,30,24h
Cameroon,2025-W44,contestation,3,10.0,2500.0,30,24h
Belgium,2025-W44,drie,3,10.0,2500.0,30,24h
Canada,2025-W44,winnipeg,3,10.0,2500.0,30,24h
Albania,2025-W44,veliaj,3,10.0,2500.0,30,24h
Denmark,2025-W44,kartelmedlemmer,3,10.0,2500.0,30,7d
United Kingdom,2025-W44,vesti,3,10.0,2500.0,30,7d
Democratic Republic of the Congo,2025-W44,sauvons,3,10.0,2500.0,30,30d
Lithuania,2025-W44,lapkri,3,10.0,2500.0,30,30d
Serbia,2025-W44,danas,3,10.0,2500.0,30,24h
North Macedonia,2025-W44,dpmne,3,10.0,2500.0,30,24h
Romania,2025-W44,sunt,3,10.0,2500.0,30,24h
Niger,2025-W44,bayelsa,3,10.0,2500.0,30,24h
Latvia,2025-W44,jums,3,10.0,2500.0,30,24h
Jamaica,2025-W44,melissaaftermath,3,10.0,2500.0,30,24h
Panama,2025-W44,patria,3,10.0,2500.0,30,24h
Turkey,2025-W44,oldu,3,10.0,2500.0,30,24h
Tanzania,2025-W44,reports,24,80.0,2500.0,30,30d
Malaysia,2025-W44,anwar,3,10.0,2500.0,30,7d
Kyrgyzstan,2025-W44,kyrgyzstan,3,10.0,2500.0,30,7d
Mali,2025-W44,bougouni,3,10.0,2500.0,30,7d
Kosovo,2025-W44,kfor,3,10.0,2500.0,30,7d
Tunisia,2025-W44,souab,2,7.41,2469.14,27,24h
Uganda,2025-W44,seedings,2,7.41,2469.14,27,24h
Austria,2025-W44,diepresse,2,7.14,2380.95,28,24h
Israel,2025-W44,isra,2,6.67,2222.22,30,7d
Syria,2025-W44,rabe,2,6.67,2222.22,30,30d
United States,2025-W44,vegas,2,6.67,2222.22,30,7d
Hungary,2025-W44,fegyver,2,6.67,2222.22,30,24h
Iraq,2025-W44,turkey,2,6.67,2222.22,30,24h
Iran,2025-W44,iranpressnews,2,6.67,2222.22,30,24h
Ghana,2025-W44,omah,2,6.67,2222.22,30,24h
Kenya,2025-W44,raila,2,6.67,2222.22,30,24h
Dominican Republic,2025-W44,abinader,2,6.67,2222.22,30,24h
Estonia,2025-W44,intervjuu,2,6.67,2222.22,30,24h
Egypt,2025-W44,aikman,2,6.67,2222.22,30,24h
Cyprus,2025-W44,kktc,2,6.67,2222.22,30,24h
Belarus,2025-W44,belarus,2,6.67,2222.22,30,24h
Azerbaijan,2025-W44,remittances,2,6.67,2222.22,30,24h
Bosnia and Herzegovina,2025-W44,negirao,2,6.67,2222.22,30,24h
New Zealand,2025-W44,quest,2,6.67,2222.22,30,24h
Spain,2025-W44,concello,2,6.67,2222.22,30,30d
Portugal,2025-W44,marcha,2,6.67,2222.22,30,7d
Thailand,2025-W44,explained,2,6.67,2222.22,30,24h
Ukraine,2025-W44,vlasti,2,6.67,2222.22,30,7d
Mauritius,2025-W44,mardi,2,6.67,2222.22,30,7d
Philippines,2025-W44,scale,2,6.67,2222.22,30,7d
Singapore,2025-W44,hubs,2,6.67,2222.22,30,7d
Brazil,2025-W44,receita,2,6.67,2222.22,30,7d
Papua New Guinea,2025-W44,morning,2,6.67,2222.22,30,24h
Norway,2025-W44,bakkafrost,2,6.67,2222.22,30,24h
India,2025-W44,corporate,2,6.67,2222.22,30,7d
Vietnam,2025-W44,trung,2,6.67,2222.22,30,24h
United Arab Emirates,2025-W44,bond,2,6.67,2222.22,30,24h
Ecuador,2025-W44,escritor,2,6.67,2222.22,30,7d
Colombia,2025-W44,larepublica,2,6.67,2222.22,30,7d
Uzbekistan,2025-W44,covid,1,16.67,2083.33,6,24h
Zimbabwe,2025-W44,magaya,3,10.0,2000.0,30,30d
South Africa,2025-W44,wallet,1,3.45,1724.14,29,30d
South Korea,2025-W44,chia,1,3.45,1724.14,29,24h
China,2025-W44,colapso,1,3.33,1666.67,30,24h
Japan,2025-W44,sora,1,3.33,1666.67,30,24h
Greece,2025-W44,mango,1,3.33,1666.67,30,24h
Saudi Arabia,2025-W44,masterplan,1,3.33,1666.67,30,24h
Libya,2025-W44,gazette,1,3.33,1666.67,30,24h
Nepal,2025-W44,nepal,4,13.33,1666.67,30,24h
Morocco,2025-W44,dagadir,1,3.33,1666.67,30,24h
Russia,2025-W44,starfinder,1,3.33,1666.67,30,24h
Mongolia,2025-W44,pier,1,3.33,1666.67,30,7d
Pakistan,2025-W44,canola,1,3.33,1666.67,30,7d
Madagascar,2025-W44,blackwell,1,3.33,1666.67,30,7d
Bangladesh,2025-W44,norwegian,1,3.33,1666.67,30,30d
Jordan,2025-W44,eritrea,1,3.33,1111.11,30,7d
